Dataset,Path,Country,Country ISO Code,Topic,Subtopic,Indicator,Description,Source,Uri,Year,Month,Unit,Date,Value
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1864,1,Thousand metric tons of carbon,1864-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1865,1,Thousand metric tons of carbon,1865-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1866,1,Thousand metric tons of carbon,1866-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1867,1,Thousand metric tons of carbon,1867-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1868,1,Thousand metric tons of carbon,1868-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1869,1,Thousand metric tons of carbon,1869-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1870,1,Thousand metric tons of carbon,1870-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1871,1,Thousand metric tons of carbon,1871-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1872,1,Thousand metric tons of carbon,1872-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1873,1,Thousand metric tons of carbon,1873-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1874,1,Thousand metric tons of carbon,1874-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1875,1,Thousand metric tons of carbon,1875-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1876,1,Thousand metric tons of carbon,1876-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1877,1,Thousand metric tons of carbon,1877-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1878,1,Thousand metric tons of carbon,1878-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1879,1,Thousand metric tons of carbon,1879-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1880,1,Thousand metric tons of carbon,1880-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1881,1,Thousand metric tons of carbon,1881-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1882,1,Thousand metric tons of carbon,1882-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1883,1,Thousand metric tons of carbon,1883-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1884,1,Thousand metric tons of carbon,1884-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1885,1,Thousand metric tons of carbon,1885-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1886,1,Thousand metric tons of carbon,1886-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1887,1,Thousand metric tons of carbon,1887-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1888,1,Thousand metric tons of carbon,1888-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1889,1,Thousand metric tons of carbon,1889-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1890,1,Thousand metric tons of carbon,1890-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1891,1,Thousand metric tons of carbon,1891-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1892,1,Thousand metric tons of carbon,1892-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1893,1,Thousand metric tons of carbon,1893-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1894,1,Thousand metric tons of carbon,1894-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1895,1,Thousand metric tons of carbon,1895-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1896,1,Thousand metric tons of carbon,1896-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1897,1,Thousand metric tons of carbon,1897-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1898,1,Thousand metric tons of carbon,1898-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1899,1,Thousand metric tons of carbon,1899-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1900,1,Thousand metric tons of carbon,1900-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1901,1,Thousand metric tons of carbon,1901-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1902,1,Thousand metric tons of carbon,1902-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1903,1,Thousand metric tons of carbon,1903-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1904,1,Thousand metric tons of carbon,1904-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1905,1,Thousand metric tons of carbon,1905-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1906,1,Thousand metric tons of carbon,1906-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1907,1,Thousand metric tons of carbon,1907-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1908,1,Thousand metric tons of carbon,1908-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1909,1,Thousand metric tons of carbon,1909-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1910,1,Thousand metric tons of carbon,1910-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1911,1,Thousand metric tons of carbon,1911-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1912,1,Thousand metric tons of carbon,1912-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1913,1,Thousand metric tons of carbon,1913-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1914,1,Thousand metric tons of carbon,1914-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1915,1,Thousand metric tons of carbon,1915-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1916,1,Thousand metric tons of carbon,1916-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1917,1,Thousand metric tons of carbon,1917-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1918,1,Thousand metric tons of carbon,1918-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1919,1,Thousand metric tons of carbon,1919-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1920,1,Thousand metric tons of carbon,1920-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1921,1,Thousand metric tons of carbon,1921-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1922,1,Thousand metric tons of carbon,1922-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1923,1,Thousand metric tons of carbon,1923-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1924,1,Thousand metric tons of carbon,1924-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1925,1,Thousand metric tons of carbon,1925-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1926,1,Thousand metric tons of carbon,1926-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1927,1,Thousand metric tons of carbon,1927-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1928,1,Thousand metric tons of carbon,1928-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1929,1,Thousand metric tons of carbon,1929-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1930,1,Thousand metric tons of carbon,1930-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1931,1,Thousand metric tons of carbon,1931-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1932,1,Thousand metric tons of carbon,1932-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1933,1,Thousand metric tons of carbon,1933-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1934,1,Thousand metric tons of carbon,1934-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1935,1,Thousand metric tons of carbon,1935-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1936,1,Thousand metric tons of carbon,1936-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1937,1,Thousand metric tons of carbon,1937-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1938,1,Thousand metric tons of carbon,1938-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1939,1,Thousand metric tons of carbon,1939-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1940,1,Thousand metric tons of carbon,1940-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1941,1,Thousand metric tons of carbon,1941-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1942,1,Thousand metric tons of carbon,1942-01-01,0
